date,time,day,incident,min_delay
2022-06-29T00:00:00Z,19:30:00,Wednesday,Mechanical,20
2022-06-29T00:00:00Z,19:55:00,Wednesday,Mechanical,13
2022-06-29T00:00:00Z,19:59:00,Wednesday,Emergency Services,20
2022-06-29T00:00:00Z,20:01:00,Wednesday,Operations - Operator,8
2022-06-29T00:00:00Z,20:06:00,Wednesday,Mechanical,20
2022-06-29T00:00:00Z,20:13:00,Wednesday,Operations - Operator,12
2022-06-29T00:00:00Z,20:16:00,Wednesday,Emergency Services,20
2022-06-29T00:00:00Z,20:19:00,Wednesday,Mechanical,7
2022-06-29T00:00:00Z,20:21:00,Wednesday,Collision - TTC,10
2022-06-29T00:00:00Z,20:24:00,Wednesday,Emergency Services,7
2022-06-29T00:00:00Z,20:24:00,Wednesday,Mechanical,10
2022-06-29T00:00:00Z,20:29:00,Wednesday,Security,11
2022-06-29T00:00:00Z,20:55:00,Wednesday,Operations - Operator,20
2022-06-29T00:00:00Z,20:56:00,Wednesday,Collision - TTC,9
2022-06-29T00:00:00Z,20:59:00,Wednesday,Mechanical,22
2022-06-29T00:00:00Z,21:07:00,Wednesday,Operations - Operator,12
2022-06-29T00:00:00Z,21:11:00,Wednesday,Operations - Operator,12
2022-06-29T00:00:00Z,21:18:00,Wednesday,Investigation,20
2022-06-29T00:00:00Z,21:33:00,Wednesday,Utilized Off Route,12
2022-06-29T00:00:00Z,21:36:00,Wednesday,Mechanical,10
2022-06-29T00:00:00Z,21:37:00,Wednesday,Security,24
2022-06-29T00:00:00Z,21:40:00,Wednesday,Mechanical,12
2022-06-29T00:00:00Z,22:04:00,Wednesday,Security,18
2022-06-29T00:00:00Z,22:07:00,Wednesday,General Delay,15
2022-06-29T00:00:00Z,22:16:00,Wednesday,Mechanical,23
2022-06-29T00:00:00Z,22:25:00,Wednesday,Cleaning - Unsanitary,17
2022-06-29T00:00:00Z,22:47:00,Wednesday,Mechanical,23
2022-06-29T00:00:00Z,22:49:00,Wednesday,Mechanical,20
2022-06-29T00:00:00Z,22:49:00,Wednesday,Mechanical,20
2022-06-29T00:00:00Z,23:07:00,Wednesday,Mechanical,17
2022-06-29T00:00:00Z,23:08:00,Wednesday,General Delay,20
2022-06-29T00:00:00Z,23:13:00,Wednesday,Security,10
2022-06-29T00:00:00Z,23:30:00,Wednesday,Utilized Off Route,10
2022-06-29T00:00:00Z,23:39:00,Wednesday,Emergency Services,15
2022-06-29T00:00:00Z,23:45:00,Wednesday,Operations - Operator,30
2022-06-29T00:00:00Z,23:54:00,Wednesday,Utilized Off Route,10
2022-06-29T00:00:00Z,00:01:00,Wednesday,Operations - Operator,11
2022-06-29T00:00:00Z,00:03:00,Wednesday,Security,2
2022-06-29T00:00:00Z,00:10:00,Wednesday,Emergency Services,10
2022-06-29T00:00:00Z,01:04:00,Wednesday,Operations - Operator,25
2022-06-29T00:00:00Z,01:36:00,Wednesday,Mechanical,20
2022-06-29T00:00:00Z,01:39:00,Wednesday,Emergency Services,27
2022-06-30T00:00:00Z,04:29:00,Thursday,Emergency Services,3
2022-06-30T00:00:00Z,04:31:00,Thursday,Security,30
2022-06-30T00:00:00Z,04:39:00,Thursday,Operations - Operator,31
2022-06-30T00:00:00Z,05:32:00,Thursday,Operations - Operator,12
2022-06-30T00:00:00Z,05:34:00,Thursday,Operations - Operator,6
2022-06-30T00:00:00Z,05:37:00,Thursday,Mechanical,9
2022-06-30T00:00:00Z,05:46:00,Thursday,Mechanical,9
2022-06-30T00:00:00Z,05:54:00,Thursday,Operations - Operator,6
2022-06-30T00:00:00Z,06:02:00,Thursday,Operations - Operator,6
2022-06-30T00:00:00Z,06:04:00,Thursday,Operations - Operator,33
2022-06-30T00:00:00Z,06:09:00,Thursday,Security,6
2022-06-30T00:00:00Z,06:16:00,Thursday,Emergency Services,30
2022-06-30T00:00:00Z,06:22:00,Thursday,Operations - Operator,10
2022-06-30T00:00:00Z,06:24:00,Thursday,Mechanical,9
2022-06-30T00:00:00Z,06:29:00,Thursday,Operations - Operator,10
2022-06-30T00:00:00Z,06:32:00,Thursday,Operations - Operator,16
2022-06-30T00:00:00Z,06:36:00,Thursday,Operations - Operator,12
2022-06-30T00:00:00Z,06:43:00,Thursday,Operations - Operator,21
2022-06-30T00:00:00Z,06:45:00,Thursday,Emergency Services,17
2022-06-30T00:00:00Z,06:52:00,Thursday,Mechanical,24
2022-06-30T00:00:00Z,06:53:00,Thursday,Mechanical,8
2022-06-30T00:00:00Z,06:53:00,Thursday,Mechanical,17
2022-06-30T00:00:00Z,06:55:00,Thursday,General Delay,20
2022-06-30T00:00:00Z,07:11:00,Thursday,Mechanical,15
2022-06-30T00:00:00Z,07:19:00,Thursday,Mechanical,7
2022-06-30T00:00:00Z,07:21:00,Thursday,Mechanical,10
2022-06-30T00:00:00Z,07:48:00,Thursday,Mechanical,4
2022-06-30T00:00:00Z,07:55:00,Thursday,Mechanical,12
2022-06-30T00:00:00Z,08:02:00,Thursday,Mechanical,10
2022-06-30T00:00:00Z,08:02:00,Thursday,Mechanical,12
2022-06-30T00:00:00Z,08:07:00,Thursday,Collision - TTC,14
2022-06-30T00:00:00Z,08:10:00,Thursday,Operations - Operator,15
2022-06-30T00:00:00Z,08:38:00,Thursday,Operations - Operator,16
2022-06-30T00:00:00Z,08:40:00,Thursday,Mechanical,3
2022-06-30T00:00:00Z,09:16:00,Thursday,Mechanical,10
2022-06-30T00:00:00Z,09:20:00,Thursday,Operations - Operator,10
2022-06-30T00:00:00Z,09:29:00,Thursday,Operations - Operator,10
2022-06-30T00:00:00Z,09:34:00,Thursday,Operations - Operator,6
2022-06-30T00:00:00Z,09:45:00,Thursday,Operations - Operator,24
2022-06-30T00:00:00Z,09:47:00,Thursday,Mechanical,8
2022-06-30T00:00:00Z,09:53:00,Thursday,Mechanical,12
2022-06-30T00:00:00Z,10:00:00,Thursday,Security,24
2022-06-30T00:00:00Z,10:05:00,Thursday,Operations - Operator,23
2022-06-30T00:00:00Z,10:06:00,Thursday,Mechanical,9
2022-06-30T00:00:00Z,10:12:00,Thursday,Security,11
2022-06-30T00:00:00Z,10:15:00,Thursday,Mechanical,26
2022-06-30T00:00:00Z,10:18:00,Thursday,Operations - Operator,9
2022-06-30T00:00:00Z,10:18:00,Thursday,Operations - Operator,9
2022-06-30T00:00:00Z,10:24:00,Thursday,Emergency Services,19
2022-06-30T00:00:00Z,10:37:00,Thursday,Operations - Operator,12
2022-06-30T00:00:00Z,10:49:00,Thursday,Mechanical,10
2022-06-30T00:00:00Z,10:56:00,Thursday,Security,10
2022-06-30T00:00:00Z,11:24:00,Thursday,Mechanical,24
2022-06-30T00:00:00Z,12:18:00,Thursday,Road Blocked - NON-TTC Collision,20
2022-06-30T00:00:00Z,12:22:00,Thursday,Road Blocked - NON-TTC Collision,20
2022-06-30T00:00:00Z,12:24:00,Thursday,Operations - Operator,23
2022-06-30T00:00:00Z,12:25:00,Thursday,Mechanical,12
2022-06-30T00:00:00Z,12:34:00,Thursday,Diversion,20
2022-06-30T00:00:00Z,12:37:00,Thursday,Operations - Operator,9
2022-06-30T00:00:00Z,12:52:00,Thursday,Operations - Operator,20
2022-06-30T00:00:00Z,12:59:00,Thursday,Operations - Operator,8
2022-06-30T00:00:00Z,13:00:00,Thursday,Operations - Operator,10
2022-06-30T00:00:00Z,13:05:00,Thursday,Operations - Operator,15
2022-06-30T00:00:00Z,13:10:00,Thursday,Operations - Operator,10
2022-06-30T00:00:00Z,13:12:00,Thursday,Mechanical,12
2022-06-30T00:00:00Z,13:14:00,Thursday,Cleaning - Unsanitary,7
2022-06-30T00:00:00Z,13:30:00,Thursday,Operations - Operator,13
2022-06-30T00:00:00Z,13:36:00,Thursday,Operations - Operator,10
2022-06-30T00:00:00Z,13:48:00,Thursday,Mechanical,8
2022-06-30T00:00:00Z,13:48:00,Thursday,Cleaning - Unsanitary,10
2022-06-30T00:00:00Z,13:51:00,Thursday,Mechanical,10
2022-06-30T00:00:00Z,13:51:00,Thursday,Mechanical,8
2022-06-30T00:00:00Z,13:54:00,Thursday,Operations - Operator,10
2022-06-30T00:00:00Z,13:55:00,Thursday,Security,15
2022-06-30T00:00:00Z,14:00:00,Thursday,General Delay,15
2022-06-30T00:00:00Z,14:00:00,Thursday,Mechanical,10
2022-06-30T00:00:00Z,14:00:00,Thursday,General Delay,18
2022-06-30T00:00:00Z,14:00:00,Thursday,General Delay,20
2022-06-30T00:00:00Z,14:03:00,Thursday,Mechanical,11
2022-06-30T00:00:00Z,14:06:00,Thursday,Security,8
2022-06-30T00:00:00Z,14:07:00,Thursday,Operations - Operator,10
2022-06-30T00:00:00Z,14:13:00,Thursday,Operations - Operator,16
2022-06-30T00:00:00Z,14:14:00,Thursday,Mechanical,21
2022-06-30T00:00:00Z,14:19:00,Thursday,Operations - Operator,10
2022-06-30T00:00:00Z,14:19:00,Thursday,Operations - Operator,4
2022-06-30T00:00:00Z,14:19:00,Thursday,Mechanical,8
2022-06-30T00:00:00Z,14:22:00,Thursday,Mechanical,7
2022-06-30T00:00:00Z,14:23:00,Thursday,Mechanical,25
2022-06-30T00:00:00Z,14:25:00,Thursday,Mechanical,8
2022-06-30T00:00:00Z,14:28:00,Thursday,General Delay,16
2022-06-30T00:00:00Z,14:30:00,Thursday,Operations - Operator,10
2022-06-30T00:00:00Z,14:30:00,Thursday,Road Blocked - NON-TTC Collision,52
2022-06-30T00:00:00Z,14:32:00,Thursday,Security,11
2022-06-30T00:00:00Z,14:39:00,Thursday,Collision - TTC,22
2022-06-30T00:00:00Z,14:43:00,Thursday,Collision - TTC,14
2022-06-30T00:00:00Z,14:44:00,Thursday,Operations - Operator,8
2022-06-30T00:00:00Z,14:50:00,Thursday,Mechanical,11
2022-06-30T00:00:00Z,14:52:00,Thursday,General Delay,15
2022-06-30T00:00:00Z,14:53:00,Thursday,Mechanical,15
2022-06-30T00:00:00Z,14:57:00,Thursday,General Delay,10
2022-06-30T00:00:00Z,14:57:00,Thursday,Mechanical,7
2022-06-30T00:00:00Z,15:01:00,Thursday,Operations - Operator,8
2022-06-30T00:00:00Z,15:08:00,Thursday,General Delay,25
2022-06-30T00:00:00Z,15:16:00,Thursday,Mechanical,18
2022-06-30T00:00:00Z,15:17:00,Thursday,Mechanical,11
2022-06-30T00:00:00Z,15:20:00,Thursday,Operations - Operator,13
2022-06-30T00:00:00Z,15:24:00,Thursday,Security,0
2022-06-30T00:00:00Z,15:25:00,Thursday,Operations - Operator,6
2022-06-30T00:00:00Z,15:32:00,Thursday,Operations - Operator,6
2022-06-30T00:00:00Z,15:33:00,Thursday,Operations - Operator,9
2022-06-30T00:00:00Z,15:33:00,Thursday,Mechanical,12
2022-06-30T00:00:00Z,15:39:00,Thursday,Operations - Operator,10
2022-06-30T00:00:00Z,15:45:00,Thursday,Operations - Operator,17
2022-06-30T00:00:00Z,15:47:00,Thursday,Security,26
2022-06-30T00:00:00Z,15:48:00,Thursday,Security,12
2022-06-30T00:00:00Z,15:53:00,Thursday,Operations - Operator,10
2022-06-30T00:00:00Z,15:57:00,Thursday,Mechanical,6
2022-06-30T00:00:00Z,15:58:00,Thursday,General Delay,20
2022-06-30T00:00:00Z,16:00:00,Thursday,General Delay,10
2022-06-30T00:00:00Z,16:00:00,Thursday,General Delay,16
2022-06-30T00:00:00Z,16:07:00,Thursday,Operations - Operator,25
2022-06-30T00:00:00Z,16:14:00,Thursday,Operations - Operator,20
2022-06-30T00:00:00Z,16:15:00,Thursday,Emergency Services,16
2022-06-30T00:00:00Z,16:20:00,Thursday,Collision - TTC,6
2022-06-30T00:00:00Z,16:22:00,Thursday,Operations - Operator,10
2022-06-30T00:00:00Z,16:35:00,Thursday,Mechanical,11
2022-06-30T00:00:00Z,16:36:00,Thursday,General Delay,5
2022-06-30T00:00:00Z,16:36:00,Thursday,General Delay,20
2022-06-30T00:00:00Z,16:38:00,Thursday,General Delay,25
2022-06-30T00:00:00Z,16:39:00,Thursday,Mechanical,14
2022-06-30T00:00:00Z,16:43:00,Thursday,Operations - Operator,10
2022-06-30T00:00:00Z,16:45:00,Thursday,Mechanical,8
2022-06-30T00:00:00Z,16:48:00,Thursday,Operations - Operator,9
2022-06-30T00:00:00Z,16:53:00,Thursday,Collision - TTC,16
2022-06-30T00:00:00Z,16:57:00,Thursday,Diversion,33
2022-06-30T00:00:00Z,16:58:00,Thursday,Utilized Off Route,10
2022-06-30T00:00:00Z,16:58:00,Thursday,Utilized Off Route,10
2022-06-30T00:00:00Z,17:08:00,Thursday,Operations - Operator,9
2022-06-30T00:00:00Z,17:13:00,Thursday,Collision - TTC,10
2022-06-30T00:00:00Z,17:13:00,Thursday,Diversion,33
2022-06-30T00:00:00Z,17:22:00,Thursday,Mechanical,11
2022-06-30T00:00:00Z,17:22:00,Thursday,Mechanical,11
2022-06-30T00:00:00Z,17:24:00,Thursday,Operations - Operator,12
2022-06-30T00:00:00Z,17:30:00,Thursday,Cleaning - Unsanitary,17
2022-06-30T00:00:00Z,17:31:00,Thursday,Operations - Operator,12
2022-06-30T00:00:00Z,17:31:00,Thursday,Operations - Operator,8
2022-06-30T00:00:00Z,17:38:00,Thursday,Operations - Operator,17
2022-06-30T00:00:00Z,17:40:00,Thursday,Operations - Operator,13
2022-06-30T00:00:00Z,17:40:00,Thursday,Mechanical,7
2022-06-30T00:00:00Z,17:46:00,Thursday,Operations - Operator,19
2022-06-30T00:00:00Z,17:50:00,Thursday,Mechanical,8
2022-06-30T00:00:00Z,17:51:00,Thursday,Security,0
2022-06-30T00:00:00Z,17:54:00,Thursday,Mechanical,25
2022-06-30T00:00:00Z,17:55:00,Thursday,Mechanical,18
2022-06-30T00:00:00Z,17:55:00,Thursday,Operations - Operator,26
2022-06-30T00:00:00Z,17:58:00,Thursday,Mechanical,11
2022-06-30T00:00:00Z,17:59:00,Thursday,Mechanical,6
2022-06-30T00:00:00Z,18:11:00,Thursday,Diversion,30
2022-06-30T00:00:00Z,18:11:00,Thursday,Operations - Operator,11
2022-06-30T00:00:00Z,18:13:00,Thursday,Operations - Operator,10
2022-06-30T00:00:00Z,18:15:00,Thursday,General Delay,30
2022-06-30T00:00:00Z,18:26:00,Thursday,Operations - Operator,6
2022-06-30T00:00:00Z,18:29:00,Thursday,Utilized Off Route,9
2022-06-30T00:00:00Z,18:30:00,Thursday,Operations - Operator,12
2022-06-30T00:00:00Z,18:34:00,Thursday,Emergency Services,13
2022-06-30T00:00:00Z,18:42:00,Thursday,Cleaning - Unsanitary,8
2022-06-30T00:00:00Z,18:42:00,Thursday,Mechanical,13
2022-06-30T00:00:00Z,18:42:00,Thursday,Cleaning - Unsanitary,8
2022-06-30T00:00:00Z,18:46:00,Thursday,Operations - Operator,30
2022-06-30T00:00:00Z,19:01:00,Thursday,Mechanical,17
2022-06-30T00:00:00Z,19:11:00,Thursday,Operations - Operator,13
2022-06-30T00:00:00Z,19:15:00,Thursday,Operations - Operator,13
2022-06-30T00:00:00Z,19:24:00,Thursday,Operations - Operator,15
2022-06-30T00:00:00Z,19:35:00,Thursday,Operations - Operator,15
2022-06-30T00:00:00Z,19:45:00,Thursday,Security,16
2022-06-30T00:00:00Z,19:58:00,Thursday,Cleaning - Unsanitary,20
2022-06-30T00:00:00Z,20:14:00,Thursday,Collision - TTC,11
2022-06-30T00:00:00Z,20:15:00,Thursday,General Delay,10
2022-06-30T00:00:00Z,20:19:00,Thursday,Collision - TTC,10
2022-06-30T00:00:00Z,20:29:00,Thursday,Operations - Operator,16
2022-06-30T00:00:00Z,20:29:00,Thursday,Utilized Off Route,10
2022-06-30T00:00:00Z,20:35:00,Thursday,Operations - Operator,30
2022-06-30T00:00:00Z,20:45:00,Thursday,Mechanical,13
2022-06-30T00:00:00Z,20:54:00,Thursday,Operations - Operator,20
2022-06-30T00:00:00Z,21:25:00,Thursday,Mechanical,19
2022-06-30T00:00:00Z,21:39:00,Thursday,Operations - Operator,21
2022-06-30T00:00:00Z,22:17:00,Thursday,Mechanical,23
2022-06-30T00:00:00Z,22:22:00,Thursday,Utilized Off Route,22
2022-06-30T00:00:00Z,23:25:00,Thursday,Emergency Services,5
2022-06-30T00:00:00Z,23:57:00,Thursday,Emergency Services,9
2022-06-30T00:00:00Z,00:01:00,Thursday,Operations - Operator,11
2022-06-30T00:00:00Z,00:12:00,Thursday,Utilized Off Route,20
2022-06-30T00:00:00Z,00:30:00,Thursday,Emergency Services,30
2022-06-30T00:00:00Z,00:31:00,Thursday,Mechanical,14
2022-06-30T00:00:00Z,00:45:00,Thursday,Operations - Operator,27
2022-06-30T00:00:00Z,01:08:00,Thursday,Operations - Operator,30
2022-06-30T00:00:00Z,01:15:00,Thursday,Operations - Operator,30
2022-06-30T00:00:00Z,01:33:00,Thursday,Cleaning - Unsanitary,18
2022-06-30T00:00:00Z,01:55:00,Thursday,Cleaning - Unsanitary,8
2022-07-01T00:00:00Z,02:19:00,Friday,Cleaning - Unsanitary,15
2022-07-01T00:00:00Z,02:24:00,Friday,Security,22
2022-07-01T00:00:00Z,02:29:00,Friday,Operations - Operator,16
2022-07-01T00:00:00Z,02:42:00,Friday,Emergency Services,10
2022-07-01T00:00:00Z,03:17:00,Friday,Cleaning - Unsanitary,30
2022-07-01T00:00:00Z,03:20:00,Friday,Security,30
2022-07-01T00:00:00Z,03:32:00,Friday,Operations - Operator,4
2022-07-01T00:00:00Z,03:57:00,Friday,Mechanical,3
2022-07-01T00:00:00Z,05:20:00,Friday,Security,30
2022-07-01T00:00:00Z,07:27:00,Friday,Emergency Services,14
2022-07-01T00:00:00Z,07:56:00,Friday,Security,20
2022-07-01T00:00:00Z,08:09:00,Friday,Mechanical,10
2022-07-01T00:00:00Z,08:32:00,Friday,Cleaning - Unsanitary,24
2022-07-01T00:00:00Z,09:47:00,Friday,Security,24
2022-07-01T00:00:00Z,10:14:00,Friday,Mechanical,30
2022-07-01T00:00:00Z,10:45:00,Friday,Diversion,25
2022-07-01T00:00:00Z,11:23:00,Friday,Mechanical,5
2022-07-01T00:00:00Z,11:36:00,Friday,Operations - Operator,27
2022-07-01T00:00:00Z,11:36:00,Friday,Mechanical,20
2022-07-01T00:00:00Z,12:05:00,Friday,Mechanical,8
2022-07-01T00:00:00Z,12:11:00,Friday,Operations - Operator,7
2022-07-01T00:00:00Z,12:30:00,Friday,Operations - Operator,10
2022-07-01T00:00:00Z,13:08:00,Friday,Emergency Services,15
2022-07-01T00:00:00Z,13:23:00,Friday,Mechanical,10
2022-07-01T00:00:00Z,13:34:00,Friday,Mechanical,12
2022-07-01T00:00:00Z,13:43:00,Friday,Held By,59
2022-07-01T00:00:00Z,14:07:00,Friday,Collision - TTC,18
2022-07-01T00:00:00Z,14:16:00,Friday,Security,10
2022-07-01T00:00:00Z,14:58:00,Friday,Operations - Operator,30
2022-07-01T00:00:00Z,15:02:00,Friday,Diversion,32
2022-07-01T00:00:00Z,15:02:00,Friday,Diversion,89
2022-07-01T00:00:00Z,15:19:00,Friday,Security,9
2022-07-01T00:00:00Z,15:27:00,Friday,Mechanical,10
2022-07-01T00:00:00Z,15:55:00,Friday,Cleaning - Unsanitary,9
2022-07-01T00:00:00Z,16:42:00,Friday,Cleaning - Unsanitary,5
2022-07-01T00:00:00Z,17:30:00,Friday,Mechanical,38
2022-07-01T00:00:00Z,18:17:00,Friday,Operations - Operator,20
2022-07-01T00:00:00Z,18:54:00,Friday,Collision - TTC,10
2022-07-01T00:00:00Z,19:00:00,Friday,Operations - Operator,17
2022-07-01T00:00:00Z,20:00:00,Friday,General Delay,28
2022-07-01T00:00:00Z,20:18:00,Friday,Diversion,20
2022-07-01T00:00:00Z,20:24:00,Friday,Collision - TTC,7
2022-07-01T00:00:00Z,20:34:00,Friday,Operations - Operator,10
2022-07-01T00:00:00Z,20:41:00,Friday,Security,20
2022-07-01T00:00:00Z,20:41:00,Friday,Operations - Operator,20
2022-07-01T00:00:00Z,20:45:00,Friday,Operations - Operator,17
2022-07-01T00:00:00Z,21:10:00,Friday,Operations - Operator,10
2022-07-01T00:00:00Z,21:32:00,Friday,Utilized Off Route,10
2022-07-01T00:00:00Z,21:33:00,Friday,Security,10
2022-07-01T00:00:00Z,22:25:00,Friday,Emergency Services,10
2022-07-01T00:00:00Z,22:58:00,Friday,Mechanical,10
2022-07-01T00:00:00Z,23:37:00,Friday,Operations - Operator,10
2022-07-01T00:00:00Z,23:43:00,Friday,Operations - Operator,10
2022-07-01T00:00:00Z,23:43:00,Friday,Vision,9
2022-07-01T00:00:00Z,23:50:00,Friday,Operations - Operator,17
2022-07-01T00:00:00Z,23:50:00,Friday,Utilized Off Route,10
2022-07-01T00:00:00Z,00:00:00,Friday,General Delay,0
2022-07-01T00:00:00Z,00:00:00,Friday,Operations - Operator,30
2022-07-01T00:00:00Z,00:02:00,Friday,Operations - Operator,11
2022-07-01T00:00:00Z,00:03:00,Friday,Operations - Operator,30
2022-07-01T00:00:00Z,00:05:00,Friday,Utilized Off Route,10
2022-07-01T00:00:00Z,00:08:00,Friday,Mechanical,20
2022-07-01T00:00:00Z,00:34:00,Friday,Operations - Operator,20
2022-07-01T00:00:00Z,00:36:00,Friday,Operations - Operator,23
2022-07-01T00:00:00Z,00:37:00,Friday,Operations - Operator,18
2022-07-01T00:00:00Z,00:42:00,Friday,Operations - Operator,10
2022-07-01T00:00:00Z,00:51:00,Friday,Operations - Operator,10
2022-07-01T00:00:00Z,00:55:00,Friday,Diversion,38
2022-07-01T00:00:00Z,00:56:00,Friday,Operations - Operator,20
2022-07-01T00:00:00Z,01:00:00,Friday,Operations - Operator,20
2022-07-01T00:00:00Z,01:01:00,Friday,Mechanical,15
2022-07-01T00:00:00Z,01:06:00,Friday,Security,0
2022-07-01T00:00:00Z,01:08:00,Friday,Operations - Operator,9
2022-07-02T00:00:00Z,02:18:00,Saturday,Utilized Off Route,15
2022-07-02T00:00:00Z,02:45:00,Saturday,Mechanical,30
2022-07-02T00:00:00Z,04:56:00,Saturday,Operations - Operator,20
2022-07-02T00:00:00Z,04:58:00,Saturday,Operations - Operator,25
2022-07-02T00:00:00Z,05:03:00,Saturday,Operations - Operator,20
2022-07-02T00:00:00Z,05:08:00,Saturday,Security,15
2022-07-02T00:00:00Z,05:21:00,Saturday,Operations - Operator,9
2022-07-02T00:00:00Z,05:23:00,Saturday,Security,0
2022-07-02T00:00:00Z,05:38:00,Saturday,Operations - Operator,9
2022-07-02T00:00:00Z,05:45:00,Saturday,Operations - Operator,25
2022-07-02T00:00:00Z,06:36:00,Saturday,Mechanical,9
2022-07-02T00:00:00Z,06:59:00,Saturday,Mechanical,10
2022-07-02T00:00:00Z,07:18:00,Saturday,Operations - Operator,9
2022-07-02T00:00:00Z,07:19:00,Saturday,Operations - Operator,8
2022-07-02T00:00:00Z,07:40:00,Saturday,Operations - Operator,26
2022-07-02T00:00:00Z,07:58:00,Saturday,Mechanical,12
2022-07-02T00:00:00Z,08:39:00,Saturday,Mechanical,12
2022-07-02T00:00:00Z,08:40:00,Saturday,Operations - Operator,8
2022-07-02T00:00:00Z,08:42:00,Saturday,Operations - Operator,23
2022-07-02T00:00:00Z,08:53:00,Saturday,Collision - TTC,19
2022-07-02T00:00:00Z,08:55:00,Saturday,Operations - Operator,12
2022-07-02T00:00:00Z,09:00:00,Saturday,Operations - Operator,9
2022-07-02T00:00:00Z,09:00:00,Saturday,Operations - Operator,8
2022-07-02T00:00:00Z,09:06:00,Saturday,Operations - Operator,8
2022-07-02T00:00:00Z,09:07:00,Saturday,Operations - Operator,15
2022-07-02T00:00:00Z,09:08:00,Saturday,Operations - Operator,9
2022-07-02T00:00:00Z,09:09:00,Saturday,Operations - Operator,19
2022-07-02T00:00:00Z,09:10:00,Saturday,Operations - Operator,12
2022-07-02T00:00:00Z,09:12:00,Saturday,Operations - Operator,10
2022-07-02T00:00:00Z,09:20:00,Saturday,Operations - Operator,7
2022-07-02T00:00:00Z,09:24:00,Saturday,Operations - Operator,9
2022-07-02T00:00:00Z,09:37:00,Saturday,Mechanical,12
2022-07-02T00:00:00Z,09:38:00,Saturday,Operations - Operator,9
2022-07-02T00:00:00Z,09:45:00,Saturday,Operations - Operator,20
2022-07-02T00:00:00Z,09:48:00,Saturday,Operations - Operator,10
2022-07-02T00:00:00Z,09:55:00,Saturday,Mechanical,10
2022-07-02T00:00:00Z,09:57:00,Saturday,Operations - Operator,10
2022-07-02T00:00:00Z,10:04:00,Saturday,Operations - Operator,20
2022-07-02T00:00:00Z,10:08:00,Saturday,Security,30
2022-07-02T00:00:00Z,10:20:00,Saturday,Operations - Operator,30
2022-07-02T00:00:00Z,10:25:00,Saturday,Operations - Operator,10
2022-07-02T00:00:00Z,10:27:00,Saturday,Mechanical,20
2022-07-02T00:00:00Z,10:32:00,Saturday,Mechanical,12
2022-07-02T00:00:00Z,10:44:00,Saturday,Collision - TTC,11
2022-07-02T00:00:00Z,11:17:00,Saturday,Operations - Operator,10
2022-07-02T00:00:00Z,11:26:00,Saturday,General Delay,0
2022-07-02T00:00:00Z,11:34:00,Saturday,Operations - Operator,17
2022-07-02T00:00:00Z,11:39:00,Saturday,Operations - Operator,18
2022-07-02T00:00:00Z,11:42:00,Saturday,Operations - Operator,9
2022-07-02T00:00:00Z,11:46:00,Saturday,Operations - Operator,12
2022-07-02T00:00:00Z,11:55:00,Saturday,Operations - Operator,30
2022-07-02T00:00:00Z,12:02:00,Saturday,Operations - Operator,4
2022-07-02T00:00:00Z,12:02:00,Saturday,Operations - Operator,41
2022-07-02T00:00:00Z,12:10:00,Saturday,General Delay,0
2022-07-02T00:00:00Z,12:24:00,Saturday,Diversion,49
2022-07-02T00:00:00Z,12:28:00,Saturday,Mechanical,10
2022-07-02T00:00:00Z,12:29:00,Saturday,Diversion,81
2022-07-02T00:00:00Z,12:32:00,Saturday,Operations - Operator,30
2022-07-02T00:00:00Z,12:41:00,Saturday,Utilized Off Route,12
2022-07-02T00:00:00Z,12:48:00,Saturday,Utilized Off Route,20
2022-07-02T00:00:00Z,13:21:00,Saturday,Operations - Operator,12
2022-07-02T00:00:00Z,13:24:00,Saturday,Collision - TTC,6
2022-07-02T00:00:00Z,13:29:00,Saturday,Operations - Operator,10
2022-07-02T00:00:00Z,13:31:00,Saturday,Diversion,17
2022-07-02T00:00:00Z,13:37:00,Saturday,Operations - Operator,17
2022-07-02T00:00:00Z,13:45:00,Saturday,Operations - Operator,12
2022-07-02T00:00:00Z,13:56:00,Saturday,Mechanical,8
2022-07-02T00:00:00Z,13:56:00,Saturday,Operations - Operator,28
